100935001702,令和２年度任意調査,経営力向上、経営改善,資金繰り、事業計画策定、施策活用（補助金申請含む）、税務,
100935001702,令和３年度任意調査,経営力向上、経営改善、事業再生,資金繰り、事業計画策定、財務分析・経営分析、施策活用（補助金申請含む）、税務,
104035000102,平成30年度任意調査,創業、経営改善、事業承継,資金繰り、事業計画策定、財務分析・経営分析、税務,毎月の月次巡回監査訪問を実施し、必要に応じて事業計画を策定し、その後のモニタリングを実施している。
104035000102,令和元年度任意調査,創業、経営革新、異分野連携、経営力向上、経営改善、事業承継、転廃業,ＩＴ利活用（内部管理・効率化）、資金繰り、労務、業務プロセスの改善、事業計画策定、財務分析・経営分析、税務,顧問先企業に対しては、月次巡回監査業務をベースに税務、会計、資金繰りの支援は日常的に行っています。併せて顧問先企業の状況、ニーズに応じてシステムの導入・活用支援、事業計画の策定支援及び事業承継支援等を行っています。
104035000102,令和２年度任意調査,創業、経営革新、経営力向上、経営改善、事業承継,事業計画策定、財務分析・経営分析、税務,
104035000102,令和３年度任意調査,創業、経営革新、経営改善、事業承継,資金繰り、事業計画策定、財務分析・経営分析、税務、事業承継ガイドラインの活用,
100335001002,令和３年度任意調査,経営改善、事業承継、転廃業,ＩＴ利活用（情報発信・付加価値向上）、ＩＴ利活用（内部管理・効率化）、資金繰り、売上拡大、業務プロセスの改善、事業計画策定、財務分析・経営分析、施策活用（補助金申請含む）、税務、ローカルベンチマークの活用,
100235000301,平成30年度任意調査,経営力向上、経営改善,施策活用（補助金申請含む）,経営改善計画策定支援を行った企業について、四半期に一度金融機関へのモニタリング報告を行っている。
100235000301,令和２年度任意調査,経営革新,施策活用（補助金申請含む）、税務,
100235000301,令和３年度任意調査,経営力向上,施策活用（補助金申請含む）、税務,
100535000401,平成30年度任意調査,創業、異分野連携、経営改善、事業承継、転廃業,資金繰り、税務,
100935000601,令和２年度任意調査,事業承継,税務,
105835000301,令和３年度任意調査,転廃業,法律相談、法律文書の作成・確認,
100235001201,平成30年度任意調査,経営改善,資金繰り、事業者への債権保全・債権回収,
100735001001,令和２年度任意調査,経営力向上,現場改善・生産性向上,
100735001001,令和３年度任意調査,経営力向上,事業計画策定、財務分析・経営分析,
100235001101,平成30年度任意調査,経営改善,事業計画策定、財務分析・経営分析,
100335000601,平成30年度任意調査,事業承継、転廃業,資金繰り、労務、現場改善・生産性向上、財務分析・経営分析、税務,１．月次損益計算書の作成及び報告　２．決算書類の作成及び官公署等への書類作成提出　３．経営、資金繰りに対する指導助言　４．経理事務、給与計算事務　５．その他官公署等提出書類の作成
100835001401,平成30年度任意調査,創業、経営改善,ＩＴ利活用（内部管理・効率化）、財務分析・経営分析、税務,会計・税務を中心として、様々な対応
100835003403,平成30年度任意調査,経営革新、経営力向上,ＩＴ利活用（情報発信・付加価値向上）、現場改善・生産性向上,設備投資による経営力向上計画の策定等。今後の取り組みとして事業承継の推進。
100835003403,令和２年度任意調査,経営力向上、経営改善,現場改善・生産性向上、事業計画策定、財務分析・経営分析、税務,
100835003708,平成30年度任意調査,創業、経営力向上、経営改善、事業承継,資金繰り、事業計画策定、財務分析・経営分析、税務,
100835001901,平成30年度任意調査,創業、経営力向上、経営改善,資金繰り、事業計画策定、財務分析・経営分析、税務,決算内容の分析及び改善の提案
100635002301,平成30年度任意調査,経営改善,財務分析・経営分析、税務,定期的に財務諸表を作成し、経営に関する助言・支援をしている。求められれば、経営計画等の書類、金融機関との協議等も行う。
100635001701,平成30年度任意調査,創業、経営改善,資金繰り、事業計画策定、財務分析・経営分析,早期経営改善計画策定支援
100635001701,令和２年度任意調査,創業、経営改善,ＩＴ利活用（内部管理・効率化）、資金繰り、事業計画策定、財務分析・経営分析,
100635001701,令和３年度任意調査,創業、経営改善,ＩＴ利活用（情報発信・付加価値向上）、資金繰り、事業計画策定、財務分析・経営分析、税務,
102235000101,令和３年度任意調査,創業、事業再生,資金繰り、業務プロセスの改善、事業計画策定、財務分析・経営分析、税務,
100335001413,平成30年度任意調査,創業、経営力向上、経営改善、事業再生、事業承継,商圏の拡大・新規顧客層への展開、資金繰り、売上拡大、現場改善・生産性向上、業務プロセスの改善、事業計画策定、財務分析・経営分析、施策活用（補助金申請含む）、ローカルベンチマークの活用、事業承継ガイドラインの活用,
100335001413,令和元年度任意調査,創業、経営力向上、経営改善、事業再生、事業承継,商圏の拡大・新規顧客層への展開、資金繰り、売上拡大、事業計画策定、財務分析・経営分析、施策活用（補助金申請含む）、【金融機関の場合】顧客の実情に応じた金融機関としてのコンサルティング機能の提供,
100335001413,令和３年度任意調査,創業、経営改善、事業承継,【金融機関の場合】顧客の実情に応じた金融機関としてのコンサルティング機能の提供,
100735000201,平成30年度任意調査,経営力向上,資金繰り、財務分析・経営分析,資金繰り計画表を共同で作成する。
100735000201,令和元年度任意調査,事業再生、事業承継,資金繰り、財務分析・経営分析,
100735000201,令和２年度任意調査,事業再生,事業承継ガイドラインの活用,
100735000201,令和３年度任意調査,事業承継,施策活用（補助金申請含む）,
100635001901,令和３年度任意調査,経営改善,資金繰り,
100635002701,平成30年度任意調査,経営力向上,財務分析・経営分析、税務,経営分析を毎年、継続的に行っている関与先があります。事業承継税制に関する相談を受けることもあります。経営力向上計画作成支援の進め方について、7月に中小企業大学校広島校の研修を受講しました。
100635002001,平成30年度任意調査,経営改善,税務,生産性向上のための新鋭設備の購入について指導・助言を行った。
100135001613,平成30年度任意調査,創業、経営革新、経営力向上、経営改善、事業再生、事業承継,ＩＴ利活用（情報発信・付加価値向上）、ＩＴ利活用（内部管理・効率化）、広報戦略・ブランド力の強化、マーケティング、資金繰り、事業者への債権保全・債権回収、売上拡大、労務、現場改善・生産性向上、業務プロセスの改善、事業計画策定、財務分析・経営分析、施策活用（補助金申請含む）、事業承継ガイドラインの活用、【金融機関の場合】顧客の実情に応じた金融機関としてのコンサルティング機能の提供,
100135001613,令和元年度任意調査,創業、経営革新、経営力向上、経営改善、事業再生、事業承継,ＩＴ利活用（情報発信・付加価値向上）、ＩＴ利活用（内部管理・効率化）、広報戦略・ブランド力の強化、広告デザイン、商圏の拡大・新規顧客層への展開、海外展開、商品デザイン、商品開発、マーケティング、資金繰り、事業者への債権保全・債権回収、売上拡大、労務、法律相談、現場改善・生産性向上、業務プロセスの改善、事業計画策定、財務分析・経営分析、施策活用（補助金申請含む）、【金融機関の場合】顧客の実情に応じた金融機関としてのコンサルティング機能の提供,
100835003608,平成30年度任意調査,創業、経営革新、経営力向上、経営改善、事業承継、転廃業,ＩＴ利活用（情報発信・付加価値向上）、ＩＴ利活用（内部管理・効率化）、商圏の拡大・新規顧客層への展開、海外展開、商品開発、マーケティング、資金繰り、売上拡大、労務、法律相談、事業計画策定、財務分析・経営分析、施策活用（補助金申請含む）、知的財産、税務、ローカルベンチマークの活用、事業承継ガイドラインの活用,創業支援、事業計画作成支援、事業承継、情報化戦略、知財戦略、販路開拓・マーケティング、人材育成、人事・労務、海外展開、ＢＣＰ作成、金融・財務等
100835003608,令和２年度任意調査,創業、経営改善,商圏の拡大・新規顧客層への展開、海外展開、資金繰り、売上拡大、事業計画策定、財務分析・経営分析、施策活用（補助金申請含む）、税務,
100135000501,平成30年度任意調査,経営革新、経営力向上,ＩＴ利活用（情報発信・付加価値向上）、現場改善・生産性向上、税務,
100135000501,令和２年度任意調査,経営改善,商圏の拡大・新規顧客層への展開、売上拡大、事業計画策定、財務分析・経営分析、ローカルベンチマークの活用,
101135001203,平成30年度任意調査,経営改善、事業承継,資金繰り、財務分析・経営分析,経営分析及び事業承継対策を主として場合によっては銀行交渉
101135001203,令和３年度任意調査,経営改善、事業承継,労務、財務分析・経営分析、税務,
100635002601,令和２年度任意調査,事業承継,税務、事業承継ガイドラインの活用,
101335000110,令和３年度任意調査,経営革新,ＩＴ利活用（内部管理・効率化）、業務プロセスの改善、事業計画策定,
100535000708,平成30年度任意調査,創業、経営革新、異分野連携、経営力向上、経営改善、事業再生、事業承継、転廃業、再チャレンジ,ＩＴ利活用（情報発信・付加価値向上）、ＩＴ利活用（内部管理・効率化）、広報戦略・ブランド力の強化、商圏の拡大・新規顧客層への展開、海外展開、商品デザイン、商品開発、マーケティング、資金繰り、売上拡大、労務、法律相談、現場改善・生産性向上、業務プロセスの改善、事業計画策定、財務分析・経営分析、施策活用（補助金申請含む）、知的財産、税務、事業承継ガイドラインの活用,
100835000501,令和２年度任意調査,経営革新、経営力向上、経営改善、事業承継、転廃業,資金繰り、売上拡大、労務、財務分析・経営分析、税務,
100535000101,平成30年度任意調査,経営革新、経営力向上、経営改善,資金繰り、財務分析・経営分析、税務,財務分析を中心とした経営改善の提案
104835000401,令和２年度任意調査,経営力向上,資金繰り、税務,
100335000301,平成30年度任意調査,創業、経営革新、経営力向上、経営改善、事業再生、事業承継,マーケティング、資金繰り、売上拡大、事業計画策定、財務分析・経営分析、施策活用（補助金申請含む）、税務、ローカルベンチマークの活用、事業承継ガイドラインの活用,金融機関への同行や、各種申請先への問い合わせの代行など、支援先企業が苦手とする作業もお手伝いしています。
100335000301,令和３年度任意調査,創業、経営革新、経営力向上、経営改善、事業承継,ＩＴ利活用（情報発信・付加価値向上）、ＩＴ利活用（内部管理・効率化）、商圏の拡大・新規顧客層への展開、資金繰り、売上拡大、事業計画策定、財務分析・経営分析、施策活用（補助金申請含む）、税務、ローカルベンチマークの活用,
100535000808,平成30年度任意調査,創業、経営革新、異分野連携、経営力向上、経営改善、事業再生、事業承継、転廃業、再チャレンジ,ＩＴ利活用（情報発信・付加価値向上）、ＩＴ利活用（内部管理・効率化）、広報戦略・ブランド力の強化、広告デザイン、商圏の拡大・新規顧客層への展開、海外展開、商品デザイン、商品開発、マーケティング、資金繰り、事業者への債権保全・債権回収、売上拡大、労務、法律相談、現場改善・生産性向上、業務プロセスの改善、事業計画策定、財務分析・経営分析、施策活用（補助金申請含む）、知的財産、税務、ローカルベンチマークの活用,
100535000808,令和元年度任意調査,創業、経営革新、異分野連携、経営力向上、経営改善、事業再生、事業承継、転廃業,ＩＴ利活用（情報発信・付加価値向上）、ＩＴ利活用（内部管理・効率化）、広報戦略・ブランド力の強化、商圏の拡大・新規顧客層への展開、海外展開、マーケティング、資金繰り、売上拡大、労務、法律相談、現場改善・生産性向上、事業計画策定、財務分析・経営分析、施策活用（補助金申請含む）、知的財産、税務、ローカルベンチマークの活用、事業承継ガイドラインの活用,
100835000601,平成30年度任意調査,経営力向上、経営改善、転廃業,資金繰り、現場改善・生産性向上、財務分析・経営分析、税務,主として、経営力向上設備導入に伴う申請ですので、モニタリング業務は含まれていません。資金繰りや税務という様な支援は、税理士業務として対応しています。
100235001001,平成30年度任意調査,創業、経営力向上、経営改善,資金繰り、事業計画策定、財務分析・経営分析、税務、ローカルベンチマークの活用,財務分析と経営計画策定支援
100235001001,令和２年度任意調査,経営改善、事業承継,資金繰り、売上拡大、事業計画策定、財務分析・経営分析、税務,
100835003812,平成30年度任意調査,経営革新、経営力向上、経営改善、事業再生、事業承継,広報戦略・ブランド力の強化、商圏の拡大・新規顧客層への展開、海外展開、商品開発、マーケティング、資金繰り、売上拡大、労務、現場改善・生産性向上、業務プロセスの改善、事業計画策定、財務分析・経営分析、施策活用（補助金申請含む）、ローカルベンチマークの活用,
100835003812,令和元年度任意調査,経営革新、経営力向上、経営改善、事業承継,マーケティング、資金繰り、売上拡大、業務プロセスの改善、事業計画策定,
100835003812,令和２年度任意調査,経営革新、経営力向上、事業再生、事業承継,商圏の拡大・新規顧客層への展開、マーケティング、資金繰り、労務、事業計画策定、財務分析・経営分析,
100835003812,令和３年度任意調査,経営革新、経営力向上、経営改善、事業承継,商圏の拡大・新規顧客層への展開、資金繰り、売上拡大、労務、財務分析・経営分析、施策活用（補助金申請含む）,
100635001401,平成30年度任意調査,経営改善、転廃業,資金繰り、財務分析・経営分析、税務、事業承継ガイドラインの活用,月次巡回監査による指導
100635001401,令和２年度任意調査,経営改善,資金繰り,
100735001601,令和２年度任意調査,経営力向上、転廃業,資金繰り、法律文書の作成・確認、財務分析・経営分析、税務,
105035000201,平成30年度任意調査,事業承継,ＩＴ利活用（内部管理・効率化）、税務,
100835001201,令和２年度任意調査,経営改善,資金繰り、事業計画策定、財務分析・経営分析、税務、ローカルベンチマークの活用,
100835001201,令和３年度任意調査,経営力向上、経営改善,財務分析・経営分析、税務,
101035000801,平成30年度任意調査,経営力向上,事業計画策定、税務,
103535000101,平成30年度任意調査,創業、経営力向上,資金繰り、売上拡大、事業計画策定、財務分析・経営分析、施策活用（補助金申請含む）、税務,経営力向上計画書の策定支援及び創業計画書作成における事業展開内容の確認と資金繰り支援
103535000101,令和２年度任意調査,事業承継,財務分析・経営分析、税務,
100635001301,平成30年度任意調査,経営改善、事業承継,ＩＴ利活用（内部管理・効率化）、法律文書の作成・確認、財務分析・経営分析、事業承継ガイドラインの活用,
100236000202,平成30年度任意調査,経営力向上、経営改善、事業再生,資金繰り、事業計画策定、財務分析・経営分析、施策活用（補助金申請含む）、税務,事業計画・再生計画の作成支援・金融機関との連携等のほか、税務を中心とした複合的専門サービスを提供
100236000513,平成30年度任意調査,創業、経営革新、経営力向上、経営改善、事業再生、事業承継、転廃業,ＩＴ利活用（情報発信・付加価値向上）、ＩＴ利活用（内部管理・効率化）、広報戦略・ブランド力の強化、広告デザイン、商圏の拡大・新規顧客層への展開、海外展開、商品デザイン、商品開発、マーケティング、資金繰り、事業者への債権保全・債権回収、売上拡大、労務、法律相談、現場改善・生産性向上、業務プロセスの改善、事業計画策定、財務分析・経営分析、施策活用（補助金申請含む）、知的財産、税務、ローカルベンチマークの活用、事業承継ガイドラインの活用、【金融機関の場合】顧客の実情に応じた金融機関としてのコンサルティング機能の提供,事業承継など、地域企業の活性化支援
100236000513,令和元年度任意調査,創業、経営革新、経営力向上、経営改善、事業承継,ＩＴ利活用（情報発信・付加価値向上）、ＩＴ利活用（内部管理・効率化）、広報戦略・ブランド力の強化、広告デザイン、商圏の拡大・新規顧客層への展開、海外展開、商品開発、マーケティング、資金繰り、売上拡大、労務、法律相談、現場改善・生産性向上、事業計画策定、財務分析・経営分析、施策活用（補助金申請含む）、知的財産、税務、事業承継ガイドラインの活用0、【金融機関の場合】顧客の実情に応じた金融機関としてのコンサルティング機能の提供,
100236000513,令和２年度任意調査,経営革新,ＩＴ利活用（情報発信・付加価値向上）、ＩＴ利活用（内部管理・効率化）、商品開発、マーケティング、資金繰り、売上拡大、労務、法律相談、事業計画策定、財務分析・経営分析、【金融機関の場合】顧客の実情に応じた金融機関としてのコンサルティング機能の提供,
100236000513,令和３年度任意調査,創業、経営革新、異分野連携、経営力向上、経営改善、事業承継,ＩＴ利活用（情報発信・付加価値向上）、ＩＴ利活用（内部管理・効率化）、広報戦略・ブランド力の強化、広告デザイン、商圏の拡大・新規顧客層への展開、海外展開、商品デザイン、商品開発、資金繰り、売上拡大、労務、法律相談、現場改善・生産性向上、業務プロセスの改善、事業計画策定、財務分析・経営分析、知的財産、税務、【金融機関の場合】顧客の実情に応じた金融機関としてのコンサルティング機能の提供,
102136000212,平成30年度任意調査,経営力向上、経営改善,事業計画策定、財務分析・経営分析、施策活用（補助金申請含む）,母体行である阿波銀行からコンサルニーズのある先の紹介を受ける。企業の具体的なニーズを踏まえたコンサル支援を実施している。企業のライフステージに応じて、事業計画書の策定支援、モニタリング等を実施している。
102136000212,令和元年度任意調査,経営力向上、経営改善,商圏の拡大・新規顧客層への展開、マーケティング、資金繰り、売上拡大、現場改善・生産性向上、業務プロセスの改善、事業計画策定、財務分析・経営分析、施策活用（補助金申請含む）,
102136000212,令和２年度任意調査,経営改善,商圏の拡大・新規顧客層への展開、資金繰り、売上拡大、現場改善・生産性向上、業務プロセスの改善、事業計画策定、財務分析・経営分析,
102136000212,令和３年度任意調査,経営改善,商圏の拡大・新規顧客層への展開、資金繰り、売上拡大、現場改善・生産性向上、業務プロセスの改善、事業計画策定、財務分析・経営分析,
105236000408,令和２年度任意調査,創業、経営改善,商圏の拡大・新規顧客層への展開、資金繰り、売上拡大、財務分析・経営分析、税務,
102236000101,令和２年度任意調査,創業、経営力向上,事業計画策定、財務分析・経営分析、税務,
102236000101,令和３年度任意調査,創業、経営力向上、経営改善、事業承継,資金繰り、事業計画策定、財務分析・経営分析、ローカルベンチマークの活用,
102536000101,平成30年度任意調査,創業、経営力向上、経営改善,資金繰り、現場改善・生産性向上、財務分析・経営分析,工場移転
105936000101,令和３年度任意調査,創業、事業承継、転廃業,広報戦略・ブランド力の強化、資金繰り、法律相談、法律文書の作成・確認、事業計画策定、財務分析・経営分析、施策活用（補助金申請含む）、税務,
100136000613,平成30年度任意調査,創業、経営革新、経営力向上、経営改善、事業再生、事業承継、転廃業,商圏の拡大・新規顧客層への展開、海外展開、マーケティング、資金繰り、事業者への債権保全・債権回収、売上拡大、労務、現場改善・生産性向上、事業計画策定、財務分析・経営分析、施策活用（補助金申請含む）、事業承継ガイドラインの活用、【金融機関の場合】顧客の実情に応じた金融機関としてのコンサルティング機能の提供,
100136000613,令和元年度任意調査,創業、経営革新、経営力向上、経営改善、事業再生、事業承継、転廃業,商圏の拡大・新規顧客層への展開、海外展開、マーケティング、資金繰り、事業者への債権保全・債権回収、売上拡大、労務、現場改善・生産性向上、事業計画策定、財務分析・経営分析、施策活用（補助金申請含む）、事業承継ガイドラインの活用、【金融機関の場合】顧客の実情に応じた金融機関としてのコンサルティング機能の提供,
100136000613,令和２年度任意調査,創業、経営革新、経営力向上、経営改善、事業再生、事業承継、転廃業,商圏の拡大・新規顧客層への展開、海外展開、マーケティング、資金繰り、事業者への債権保全・債権回収、売上拡大、労務、現場改善・生産性向上、事業計画策定、財務分析・経営分析、施策活用（補助金申請含む）、事業承継ガイドラインの活用、【金融機関の場合】顧客の実情に応じた金融機関としてのコンサルティング機能の提供,
100136000613,令和３年度任意調査,創業、経営革新、異分野連携、経営力向上、経営改善、事業再生、事業承継、転廃業、再チャレンジ、創業、経営革新、異分野連携、経営力向上、経営改善、事業再生、事業承継、転廃業、再チャレンジ,ＩＴ利活用（情報発信・付加価値向上）、ＩＴ利活用（内部管理・効率化）、広報戦略・ブランド力の強化、広告デザイン、商圏の拡大・新規顧客層への展開、海外展開、商品デザイン、商品開発、マーケティング、資金繰り、事業者への債権保全・債権回収、売上拡大、労務、法律相談、法律文書の作成・確認、代理人としての契約交渉、現場改善・生産性向上、業務プロセスの改善、事業計画策定、財務分析・経営分析、施策活用（補助金申請含む）、知的財産、税務、ローカルベンチマークの活用、事業承継ガイドラインの活用、ＩＴ利活用（情報発信・付加価値向上）、ＩＴ利活用（内部管理・効率化）、広報戦略・ブランド力の強化、広告デザイン、商圏の拡大・新規顧客層への展開、海外展開、商品デザイン、商品開発、マーケティング、資金繰り、事業者への債権保全・債権回収、売上拡大、労務、法律相談、法律文書の作成・確認、代理人としての契約交渉、現場改善・生産性向上、業務プロセスの改善、事業計画策定、財務分析・経営分析、施策活用（補助金申請含む）、知的財産、税務、ローカルベンチマークの活用、事業承継ガイドラインの活用【金融機関の場合】顧客の実情に応じた金融機関としてのコンサルティング機能の提供,
102836000112,平成30年度任意調査,創業、経営革新、経営力向上、経営改善、事業再生、事業承継,ＩＴ利活用（情報発信・付加価値向上）、ＩＴ利活用（内部管理・効率化）、広報戦略・ブランド力の強化、広告デザイン、商圏の拡大・新規顧客層への展開、マーケティング、資金繰り、事業者への債権保全・債権回収、売上拡大、現場改善・生産性向上、業務プロセスの改善、事業計画策定、財務分析・経営分析、施策活用（補助金申請含む）、事業承継ガイドラインの活用,経営改善を主体としている。
102836000112,令和元年度任意調査,経営改善,財務分析・経営分析,
102836000112,令和２年度任意調査,創業、経営力向上、事業再生、転廃業、再チャレンジ,マーケティング、資金繰り、事業者への債権保全・債権回収、売上拡大、法律相談、現場改善・生産性向上、事業計画策定、財務分析・経営分析、施策活用（補助金申請含む）、税務,
102836000112,令和３年度任意調査,創業、経営革新、経営力向上、経営改善、事業再生、事業承継、転廃業、再チャレンジ,広報戦略・ブランド力の強化、商圏の拡大・新規顧客層への展開、マーケティング、資金繰り、事業者への債権保全・債権回収、売上拡大、法律相談、現場改善・生産性向上、業務プロセスの改善、事業計画策定、財務分析・経営分析、施策活用（補助金申請含む）、知的財産、税務、ローカルベンチマークの活用,
100136000713,平成30年度任意調査,創業、経営革新、異分野連携、経営力向上、経営改善、事業再生、事業承継、転廃業,ＩＴ利活用（内部管理・効率化）、商圏の拡大・新規顧客層への展開、海外展開、資金繰り、事業者への債権保全・債権回収、売上拡大、労務、業務プロセスの改善、事業計画策定、財務分析・経営分析、施策活用（補助金申請含む）、知的財産、税務、ローカルベンチマークの活用、事業承継ガイドラインの活用、【金融機関の場合】顧客の実情に応じた金融機関としてのコンサルティング機能の提供,計画策定支援および設備投資に係る資金調達についての支援を実施した。
100136000713,令和元年度任意調査,創業、経営力向上、経営改善、事業再生、事業承継,【金融機関の場合】顧客の実情に応じた金融機関としてのコンサルティング機能の提供,
100136000713,令和２年度任意調査,創業、経営力向上、事業承継,【金融機関の場合】顧客の実情に応じた金融機関としてのコンサルティング機能の提供,
100136000713,令和３年度任意調査,創業、経営力向上、経営改善、事業再生、事業承継、転廃業,【金融機関の場合】顧客の実情に応じた金融機関としてのコンサルティング機能の提供,
105636000201,令和３年度任意調査,経営力向上,事業計画策定、ローカルベンチマークの活用,
100336000801,平成30年度任意調査,経営力向上、経営改善,ＩＴ利活用（内部管理・効率化）、資金繰り、法律相談、事業計画策定、財務分析・経営分析、税務、ローカルベンチマークの活用,月次巡回監査により、月次収支・資金の財務資料の作成、報告、税務・経営相談等
100336000801,令和２年度任意調査,経営革新、経営力向上、転廃業,ＩＴ利活用（情報発信・付加価値向上）、資金繰り、事業計画策定、財務分析・経営分析、施策活用（補助金申請含む）、税務、ローカルベンチマークの活用,
100336000801,令和３年度任意調査,経営力向上,ＩＴ利活用（内部管理・効率化）、資金繰り、事業計画策定、財務分析・経営分析、施策活用（補助金申請含む）、税務、ローカルベンチマークの活用,
100336000723,平成30年度任意調査,経営革新、経営力向上,広報戦略・ブランド力の強化、商圏の拡大・新規顧客層への展開、商品開発、マーケティング、売上拡大、現場改善・生産性向上、財務分析・経営分析,中小企業の総合的支援
100336000723,令和元年度任意調査,創業、経営革新、異分野連携、経営力向上、経営改善、事業再生、事業承継、転廃業、再チャレンジ,ＩＴ利活用（情報発信・付加価値向上）、ＩＴ利活用（内部管理・効率化）、広報戦略・ブランド力の強化、広告デザイン、商圏の拡大・新規顧客層への展開、海外展開、商品デザイン、商品開発、マーケティング、資金繰り、事業者への債権保全・債権回収、売上拡大、労務、法律相談、法律文書の作成・確認、代理人としての契約交渉、現場改善・生産性向上、業務プロセスの改善、事業計画策定、財務分析・経営分析、施策活用（補助金申請含む）、知的財産、税務、ローカルベンチマークの活用、事業承継ガイドラインの活用、【金融機関の場合】顧客の実情に応じた金融機関としてのコンサルティング機能の提供,
100336000723,令和２年度任意調査,創業、経営革新、経営力向上、経営改善、事業承継,ＩＴ利活用（情報発信・付加価値向上）、広報戦略・ブランド力の強化、商圏の拡大・新規顧客層への展開、海外展開、資金繰り、売上拡大、現場改善・生産性向上、事業計画策定、施策活用（補助金申請含む）、知的財産,
102336000203,令和２年度任意調査,,,
100736000203,平成30年度任意調査,経営改善、事業再生,事業計画策定、財務分析・経営分析,経営改善のための事業計画策定、資金繰りの相談などを主な活動とする。
104336000110,平成30年度任意調査,創業、経営力向上,ＩＴ利活用（内部管理・効率化）、商圏の拡大・新規顧客層への展開、商品開発、マーケティング、資金繰り、売上拡大、労務、現場改善・生産性向上、業務プロセスの改善、事業計画策定、財務分析・経営分析、施策活用（補助金申請含む）、知的財産、ローカルベンチマークの活用,製造現場の効率改善や商品開発支援、経営分析・診断を実施し、経営力向上を支援、等。
100636000601,令和２年度任意調査,事業承継,法律文書の作成・確認,
101636000101,令和２年度任意調査,経営力向上,現場改善・生産性向上,
102336000308,平成30年度任意調査,創業、経営革新、経営力向上、経営改善、事業承継,広報戦略・ブランド力の強化、商圏の拡大・新規顧客層への展開、資金繰り、売上拡大、労務、事業計画策定、財務分析・経営分析、知的財産、税務,
102336000308,令和元年度任意調査,創業、経営力向上、経営改善、事業承継,ＩＴ利活用（情報発信・付加価値向上）、広報戦略・ブランド力の強化、商圏の拡大・新規顧客層への展開、商品開発、資金繰り、売上拡大、労務、事業計画策定、財務分析・経営分析、知的財産、税務,
102336000308,令和２年度任意調査,創業、経営力向上、事業承継,ＩＴ利活用（情報発信・付加価値向上）、広報戦略・ブランド力の強化、商圏の拡大・新規顧客層への展開、資金繰り、売上拡大、労務、事業計画策定、財務分析・経営分析、施策活用（補助金申請含む）、知的財産、税務,
102336000308,令和３年度任意調査,創業、経営力向上、事業承継、転廃業,ＩＴ利活用（情報発信・付加価値向上）、広報戦略・ブランド力の強化、商圏の拡大・新規顧客層への展開、海外展開、資金繰り、売上拡大、労務、法律相談、事業計画策定、財務分析・経営分析、施策活用（補助金申請含む）、知的財産、税務、ローカルベンチマークの活用,
100136000101,平成30年度任意調査,経営革新、経営力向上、経営改善,ＩＴ利活用（内部管理・効率化）、財務分析・経営分析、税務、事業承継ガイドラインの活用,月次巡回監査を実施し、財務データから経営分析を行い、業務現状把握、改善提案、計画に結び付けている。
100536000101,平成30年度任意調査,経営力向上、経営改善,資金繰り、事業計画策定、財務分析・経営分析、税務,今年は消費税の軽減税率にかかる補助金の紹介や推進に早期経営改善計画の勧め等企業の先を見た活動を進めました。
100536000101,令和元年度任意調査,経営改善,商圏の拡大・新規顧客層への展開、税務、ローカルベンチマークの活用,
100536000101,令和２年度任意調査,経営改善,資金繰り,
106536000102,令和３年度任意調査,事業再生,事業計画策定,
100236000302,平成30年度任意調査,創業、経営革新、経営力向上、経営改善、事業再生、事業承継、転廃業,ＩＴ利活用（情報発信・付加価値向上）、ＩＴ利活用（内部管理・効率化）、資金繰り、売上拡大、労務、現場改善・生産性向上、業務プロセスの改善、事業計画策定、財務分析・経営分析、ローカルベンチマークの活用、事業承継ガイドラインの活用,
100336000402,平成30年度任意調査,経営力向上、経営改善,資金繰り、売上拡大、事業計画策定、財務分析・経営分析、税務,定期的に企業を訪問し、財務分析・経営分析に基づいた相談及び助言を行い、安定した経営が図れるよう支援を行っている。
100136000402,平成30年度任意調査,創業、経営革新、経営力向上、経営改善、事業再生、事業承継,ＩＴ利活用（情報発信・付加価値向上）、ＩＴ利活用（内部管理・効率化）、商圏の拡大・新規顧客層への展開、海外展開、資金繰り、事業者への債権保全・債権回収、売上拡大、業務プロセスの改善、事業計画策定、財務分析・経営分析、施策活用（補助金申請含む）、税務、ローカルベンチマークの活用、事業承継ガイドラインの活用,バンクミーティングの事前準備・出席・報告など
100136000502,平成30年度任意調査,創業、経営力向上、事業再生、事業承継,事業計画策定、財務分析・経営分析、税務,月々の財務状況と計画との比較、進捗度合いの確認
100136000502,令和元年度任意調査,経営革新、経営力向上、事業承継,資金繰り、事業計画策定、財務分析・経営分析,
100136000502,令和２年度任意調査,経営革新、経営力向上、事業承継,資金繰り、事業計画策定、財務分析・経営分析,
100136000502,令和３年度任意調査,経営革新、経営力向上、事業再生、事業承継,資金繰り、事業計画策定、財務分析・経営分析、税務、事業承継ガイドラインの活用,
101236000102,令和２年度任意調査,経営改善、事業承継、転廃業,労務、財務分析・経営分析、税務,
100536000302,令和３年度任意調査,創業、経営革新、経営力向上、経営改善、事業再生,資金繰り、売上拡大、法律相談、現場改善・生産性向上、財務分析・経営分析、税務、ローカルベンチマークの活用,
